name,position,element,fixture,oppoine,opponentposition,was_home,difficulty,minutes,starts,goals_scored,assists,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,red_cards,bonus,bps,total_points,value,xP,team_a_score,team_h_score,playerteamposition,penalties_missed,yellow_cards,clean_sheets,goals_conceded,saves,penalties_saved,team
Matt Macey,GK,323,146,1,2,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,4,3,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Oliwier Zych,GK,686,141,13,1,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Steven Benda,GK,692,145,16,16,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,5,10,,0.0,0.0,0.0,0.0,0.0,Unknown
Norberto Murara Neto,GK,77,143,8,11,False,4,90,1,,,2.4,23.8,0.0,0,,,,0.84,0,1,27,8,45,5.0,2,0,15,,0.0,1.0,0.0,3.0,0.0,Unknown
Jordan Pickford,GK,263,144,15,4,True,3,90,1,,,2.5,24.8,0.0,0,,,,1.58,0,0,27,7,44,3.7,0,3,17,,0.0,1.0,0.0,3.0,0.0,Unknown
Tom King,GK,564,149,6,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,0,1,13,,0.0,0.0,0.0,0.0,0.0,Unknown
Emiliano Martínez Romero,GK,49,141,13,1,True,3,90,1,,,2.0,20.2,0.0,0,,,,0.83,0,3,28,9,49,3.5,0,1,7,,0.0,1.0,0.0,2.0,0.0,Unknown
Jordan Amissah,GK,472,147,11,5,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-1.0,2,0,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Tom Heaton,GK,384,150,7,12,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,1,2,3,,0.0,0.0,0.0,0.0,0.0,Unknown
Daniel Bentley,GK,546,149,6,PROMOTED,True,5,90,1,,,2.2,22.4,0.0,0,,,,0.83,0,0,24,7,39,4.3,0,1,13,,0.0,1.0,0.0,3.0,0.0,Unknown
Odysseas Vlachodimos,GK,710,145,10,10,False,4,90,1,,,1.3,13.2,0.0,0,,,,2.52,0,0,9,0,45,1.2,0,5,16,,0.0,0.0,5.0,1.0,0.0,Unknown
Adam Davies,GK,479,147,11,5,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,-1.0,2,0,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Zack Steffen,GK,367,141,2,7,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,1.0,0,1,1,,0.0,0.0,0.0,0.0,0.0,Unknown
Altay Bayindir,GK,695,150,7,12,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,1,2,3,,0.0,0.0,0.0,0.0,0.0,Unknown
Fraser Forster,GK,498,148,19,14,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,2,1,8,,0.0,0.0,0.0,0.0,0.0,Unknown
Marcelo de Araújo Pitaluga Filho,GK,756,147,17,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,2.3,2,0,5,,0.0,0.0,0.0,0.0,0.0,Unknown
José Malheiro de Sá,GK,569,149,6,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,50,1.1,0,1,13,,0.0,0.0,0.0,0.0,0.0,Unknown
João Neves Virgínia,GK,266,144,15,4,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,0,3,17,,0.0,0.0,0.0,0.0,0.0,Unknown
Jack Walton,GK,338,146,1,2,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,4,3,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Rúnar Alex Rúnarsson,GK,18,146,12,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,4,3,2,,0.0,0.0,0.0,0.0,0.0,Unknown
Scott Carson,GK,347,141,2,7,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,1.0,0,1,1,,0.0,0.0,0.0,0.0,0.0,Unknown
Wes Foderingham,GK,482,147,11,5,True,3,90,1,,,4.6,45.6,0.0,0,,,,1.78,0,0,20,3,45,1.8,2,0,PROMOTED,,0.0,0.0,2.0,6.0,0.0,Unknown
Matt Turner,GK,28,145,10,10,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,5,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Robert Sánchez,GK,145,150,14,3,False,3,90,1,,,7.1,71.0,0.0,0,,,,4.07,0,3,40,11,46,3.3,1,2,12,,0.0,0.0,2.0,7.0,1.0,Unknown
Filip Marschall,GK,670,141,13,1,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,-1.0,0,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Joseph Anang,GK,647,148,18,8,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,1,14,,0.0,0.0,0.0,0.0,0.0,Unknown
Mark Gillespie,GK,411,144,9,17,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,0,3,4,,0.0,0.0,0.0,0.0,0.0,Unknown
Vicente Guaita,GK,227,143,3,15,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,44,0.0,2,0,11,,0.0,0.0,0.0,0.0,0.0,Unknown
Radek Vítek,GK,669,157,3,15,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,3,0,3,,0.0,0.0,0.0,0.0,0.0,Unknown
Ionuț Radu,GK,607,157,14,3,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,44,-0.5,3,0,15,,0.0,0.0,0.0,0.0,0.0,Unknown
Denis Franchi,GK,169,152,5,6,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,1,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
James Shea,GK,335,156,13,1,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,43,-1.5,2,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Brandon Austin,GK,491,159,15,4,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,1,4,8,,0.0,0.0,0.0,0.0,0.0,Unknown
Robin Olsen,GK,53,151,1,2,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,0,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Andy Lonergan,GK,579,154,7,12,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,0,2,17,,0.0,0.0,0.0,0.0,0.0,Unknown
Wayne Hennessey,GK,448,160,20,13,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,1,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Remi Matthews,GK,233,153,11,5,True,3,3,0,,,0.1,1.0,0.0,0,,,,0.07,0,0,3,1,39,-0.3,2,1,11,,0.0,0.0,1.0,0.0,0.0,Unknown
Matthew Cox,GK,97,158,17,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Lawrence Vigouroux,GK,181,152,5,6,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,1,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Marcus Bettinelli,GK,192,154,9,17,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
Ethan Horvath,GK,449,160,20,13,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,43,0.0,1,1,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Eddie Beach,GK,680,154,9,17,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
Viljami Sinisalo,GK,57,151,1,2,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Alfie Whiteman,GK,521,159,15,4,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,1,4,8,,0.0,0.0,0.0,0.0,0.0,Unknown
David Raya Martin,GK,113,151,2,7,False,4,90,1,,,2.1,21.4,0.0,0,,,,0.51,0,0,14,2,49,2.1,0,1,2,,0.0,0.0,1.0,2.0,0.0,Unknown
Thomas Kaminski,GK,614,156,13,1,True,3,90,1,,,2.8,28.2,0.0,0,,,,1.6,0,0,16,2,45,0.5,2,1,PROMOTED,,0.0,0.0,2.0,4.0,0.0,Unknown
Bailey Peacock-Farrell,GK,175,152,5,6,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Mark Flekken,GK,101,158,17,PROMOTED,False,5,90,1,,,2.2,22.4,0.0,0,,,,0.89,0,0,18,3,45,3.1,0,1,9,,0.0,0.0,1.0,3.0,0.0,Unknown
Martin Dubravka,GK,409,159,18,8,False,4,90,1,,,4.1,40.8,0.0,0,,,,3.88,0,0,19,2,41,1.5,1,4,4,,0.0,0.0,4.0,7.0,0.0,Unknown
Darren Randolph,GK,80,157,14,3,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,-0.5,3,0,15,,0.0,0.0,0.0,0.0,0.0,Unknown
Vincent Angelini,GK,752,158,17,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,0,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Ellery Balcombe,GK,91,158,17,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,0,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Kjell Scherpen,GK,147,152,6,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,1,6,,0.0,0.0,0.0,0.0,0.0,Unknown
Aaron Ramsdale,GK,17,151,2,7,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,46,1.7,0,1,2,,0.0,0.0,0.0,0.0,0.0,Unknown
Karl Hein,GK,646,151,2,7,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,0,1,2,,0.0,0.0,0.0,0.0,0.0,Unknown
Dean Henderson,GK,385,153,11,5,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,44,0.0,2,1,11,,0.0,0.0,0.0,0.0,0.0,Unknown
James Trafford,GK,596,152,5,6,False,3,90,1,,,7.9,79.2,0.0,0,,,,2.72,0,2,29,7,45,3.5,1,1,PROMOTED,,0.0,0.0,1.0,10.0,0.0,Unknown
Karl Darlow,GK,408,159,18,8,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,4,4,,0.0,0.0,0.0,0.0,0.0,Unknown
Stefan Ortega Moreno,GK,361,156,12,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,1.5,2,1,1,,0.0,0.0,0.0,0.0,0.0,Unknown
Sam Johnstone,GK,230,153,11,5,True,3,86,1,,,0.0,0.0,0.0,0,,,,1.18,0,0,7,2,47,0.9,2,1,11,,0.0,0.0,1.0,0.0,0.0,Unknown
Djordje Petrovic,GK,687,154,9,17,False,5,6,0,,,0.1,0.8,0.0,0,,,,0.08,0,0,3,1,45,0.2,0,2,12,,0.0,0.0,1.0,0.0,0.0,Unknown
Lukasz Fabianski,GK,533,155,10,10,False,4,90,1,,,2.4,23.8,0.0,0,,,,2.34,0,0,16,1,42,0.8,0,5,14,,0.0,0.0,5.0,3.0,0.0,Unknown
Jason Steele,GK,148,152,6,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,43,1.5,1,1,6,,0.0,0.0,0.0,0.0,0.0,Unknown
Nick Pope,GK,424,159,18,8,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,54,0.0,1,4,4,,0.0,0.0,0.0,0.0,0.0,Unknown
Tom McGill,GK,141,152,6,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,1,1,6,,0.0,0.0,0.0,0.0,0.0,Unknown
Ederson Santana de Moraes,GK,352,156,12,PROMOTED,False,5,90,1,,,0.8,8.0,0.0,0,,,,0.33,0,0,10,2,55,3.5,2,1,1,,0.0,0.0,1.0,1.0,0.0,Unknown
Matija Šarkić,GK,571,160,16,16,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,1,13,,0.0,0.0,0.0,0.0,0.0,Unknown
Kepa Arrizabalaga,GK,187,154,9,17,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,50,0.0,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
Mark Travers,GK,88,157,14,3,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,3,0,15,,0.0,0.0,0.0,0.0,0.0,Unknown
Guglielmo Vicario,GK,520,159,15,4,True,3,90,1,,,2.1,21.0,0.0,0,,,,1.69,0,0,13,2,52,1.1,1,4,8,,0.0,0.0,1.0,2.0,0.0,Unknown
Alphonse Areola,GK,524,155,10,10,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,43,1.0,0,5,14,,0.0,0.0,0.0,0.0,0.0,Unknown
Alisson Ramses Becker,GK,291,153,8,11,False,4,90,1,,,2.4,24.4,0.0,0,,,,1.74,0,0,14,3,56,2.3,2,1,5,,0.0,0.0,1.0,3.0,0.0,Unknown
Joe Whitworth,GK,243,153,11,5,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,-0.5,2,1,11,,0.0,0.0,0.0,0.0,0.0,Unknown
Loris Karius,GK,580,159,18,8,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,1,4,4,,0.0,0.0,0.0,0.0,0.0,Unknown
Bart Verbruggen,GK,152,152,6,PROMOTED,True,5,90,1,,,2.2,21.8,0.0,0,,,,0.94,0,0,14,2,44,1.1,1,1,6,,0.0,0.0,1.0,2.0,0.0,Unknown
Bernd Leno,GK,275,155,19,14,True,4,90,1,,,3.9,39.4,0.0,0,,,,1.39,0,2,37,9,47,4.0,0,5,10,,0.0,1.0,0.0,5.0,0.0,Unknown
Tim Krul,GK,665,156,13,1,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,44,-1.5,2,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Hugo Lloris,GK,502,159,15,4,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,48,-0.5,1,4,8,,0.0,0.0,0.0,0.0,0.0,Unknown
Marek Rodák,GK,284,155,19,14,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,0,5,10,,0.0,0.0,0.0,0.0,0.0,Unknown
André Onana,GK,597,157,3,15,True,5,90,1,,,1.7,16.6,0.0,0,,,,1.48,0,0,14,1,48,5.1,3,0,3,,0.0,0.0,3.0,1.0,0.0,Unknown
Caoimhin Kelleher,GK,301,153,8,11,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,1.9,2,1,5,,0.0,0.0,0.0,0.0,0.0,Unknown
Arijanet Muric,GK,172,152,5,6,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,43,-0.5,1,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Thomas Strakosha,GK,116,158,17,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,0,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Adrián San Miguel del Castillo,GK,289,153,8,11,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,2,1,5,,0.0,0.0,0.0,0.0,0.0,Unknown
Gabriel Słonina,GK,215,154,9,17,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
George Shelvey,GK,636,160,20,13,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,1,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Lucas Bergström,GK,659,154,9,17,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
Matt Macey,GK,323,156,13,1,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Oliwier Zych,GK,686,151,1,2,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Steven Benda,GK,692,155,19,14,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,5,10,,0.0,0.0,0.0,0.0,0.0,Unknown
Norberto Murara Neto,GK,77,157,14,3,False,3,90,1,,,2.2,22.4,0.0,0,,,,1.16,0,0,27,7,45,4.9,3,0,15,,0.0,1.0,0.0,3.0,0.0,Unknown
Jordan Pickford,GK,263,154,7,12,True,4,90,1,,,2.1,20.8,0.0,0,,,,0.93,0,3,29,10,44,4.1,0,2,17,,0.0,1.0,0.0,4.0,0.0,Unknown
Tom King,GK,564,160,16,16,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,1,1,13,,0.0,0.0,0.0,0.0,0.0,Unknown
Emiliano Martínez Romero,GK,49,151,1,2,True,3,90,1,,,3.9,29.2,10.0,0,,,,1.36,0,3,29,10,50,5.1,0,1,7,,0.0,1.0,0.0,3.0,0.0,Unknown
Jordan Amissah,GK,472,158,4,9,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,0,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Tom Heaton,GK,384,157,3,15,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,3,0,3,,0.0,0.0,0.0,0.0,0.0,Unknown
Daniel Bentley,GK,546,160,16,16,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,3.0,1,1,13,,0.0,0.0,0.0,0.0,0.0,Unknown
Odysseas Vlachodimos,GK,710,160,20,13,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,45,1.0,1,1,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Adam Davies,GK,479,158,4,9,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,-0.5,0,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Zack Steffen,GK,367,156,12,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,1.5,2,1,1,,0.0,0.0,0.0,0.0,0.0,Unknown
Altay Bayindir,GK,695,157,3,15,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,3,0,3,,0.0,0.0,0.0,0.0,0.0,Unknown
Fraser Forster,GK,498,159,15,4,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,1,4,8,,0.0,0.0,0.0,0.0,0.0,Unknown
Marcelo de Araújo Pitaluga Filho,GK,756,153,8,11,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,2,1,5,,0.0,0.0,0.0,0.0,0.0,Unknown
José Malheiro de Sá,GK,569,160,16,16,True,5,90,1,,,0.8,8.2,0.0,0,,,,0.79,0,0,11,2,50,1.2,1,1,13,,0.0,0.0,1.0,1.0,0.0,Unknown
João Neves Virgínia,GK,266,154,7,12,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,0,2,17,,0.0,0.0,0.0,0.0,0.0,Unknown
Jack Walton,GK,338,156,13,1,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,1,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Rúnar Alex Rúnarsson,GK,18,151,2,7,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,1,2,,0.0,0.0,0.0,0.0,0.0,Unknown
Scott Carson,GK,347,156,12,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,1.5,2,1,1,,0.0,0.0,0.0,0.0,0.0,Unknown
Wes Foderingham,GK,482,158,4,9,True,4,90,1,,,3.0,30.2,0.0,0,,,,0.64,0,3,28,9,45,3.5,0,1,PROMOTED,,1.0,1.0,0.0,4.0,0.0,Unknown
Matt Turner,GK,28,160,20,13,False,4,90,1,,,2.2,22.0,0.0,0,,,,1.17,0,0,14,3,40,0.6,1,1,16,,0.0,0.0,1.0,3.0,0.0,Unknown
Robert Sánchez,GK,145,154,9,17,False,5,83,1,,,2.6,26.2,0.0,0,,,,1.01,0,0,20,3,46,3.6,0,2,12,,0.0,0.0,1.0,3.0,0.0,Unknown
Filip Marschall,GK,670,151,1,2,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,-0.5,0,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Joseph Anang,GK,647,155,10,10,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,5,14,,0.0,0.0,0.0,0.0,0.0,Unknown
Mark Gillespie,GK,411,159,18,8,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,1,4,4,,0.0,0.0,0.0,0.0,0.0,Unknown
Vicente Guaita,GK,227,153,11,5,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,44,0.0,2,1,11,,0.0,0.0,0.0,0.0,0.0,Unknown
Radek Vítek,GK,669,166,11,5,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,0,3,,0.0,0.0,0.0,0.0,0.0,Unknown
Denis Franchi,GK,169,164,9,17,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,2,0,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Brandon Austin,GK,491,169,16,16,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,2,0,8,,0.0,0.0,0.0,0.0,0.0,Unknown
Robin Olsen,GK,53,163,4,9,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,2,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Andy Lonergan,GK,579,164,6,PROMOTED,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.5,2,0,17,,0.0,0.0,0.0,0.0,0.0,Unknown
Wayne Hennessey,GK,448,169,18,8,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,0,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Remi Matthews,GK,233,167,13,1,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.8,2,2,11,,0.0,0.0,0.0,0.0,0.0,Unknown
Matthew Cox,GK,97,163,2,7,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Lawrence Vigouroux,GK,181,164,9,17,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,-0.5,2,0,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Marcus Bettinelli,GK,192,165,17,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
Ethan Horvath,GK,449,169,18,8,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,43,0.0,2,0,16,,0.0,0.0,0.0,0.0,0.0,Unknown
Eddie Beach,GK,680,165,17,PROMOTED,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,0,2,12,,0.0,0.0,0.0,0.0,0.0,Unknown
Viljami Sinisalo,GK,57,163,4,9,False,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,1,7,,0.0,0.0,0.0,0.0,0.0,Unknown
Alfie Whiteman,GK,521,169,16,16,False,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,2,0,8,,0.0,0.0,0.0,0.0,0.0,Unknown
David Raya Martin,GK,113,161,5,6,True,3,90,1,,,1.1,10.8,0.0,0,,,,0.69,0,0,22,6,49,2.7,0,2,2,,0.0,1.0,0.0,1.0,0.0,Unknown
Bailey Peacock-Farrell,GK,175,164,9,17,True,5,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,0,PROMOTED,,0.0,0.0,0.0,0.0,0.0,Unknown
Mark Flekken,GK,101,163,2,7,True,4,90,1,,,2.0,20.4,0.0,0,,,,1.42,0,0,14,2,45,2.4,2,1,9,,0.0,0.0,2.0,3.0,0.0,Unknown
Martin Dubravka,GK,409,168,10,10,True,4,90,1,,,2.5,25.4,0.0,0,,,,0.29,0,0,29,7,41,2.9,0,3,4,,0.0,1.0,0.0,4.0,0.0,Unknown
Vincent Angelini,GK,752,163,2,7,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,2,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Ellery Balcombe,GK,91,163,2,7,True,4,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,39,0.0,2,1,9,,0.0,0.0,0.0,0.0,0.0,Unknown
Kjell Scherpen,GK,147,161,1,2,False,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.0,0,2,6,,0.0,0.0,0.0,0.0,0.0,Unknown
Aaron Ramsdale,GK,17,161,5,6,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,46,1.7,0,2,2,,0.0,0.0,0.0,0.0,0.0,Unknown
Karl Hein,GK,646,161,5,6,True,3,0,0,,,0.0,0.0,0.0,0,,,,0.0,0,0,0,0,40,0.5,0,2,2,,0.0,0.0,0.0,0.0,0.0,Unknown
Dean Henderson,GK,385,167,13,1,False,3,90,1,,,5.3,53.2,0.0,0,,,,1.61,0,0,23,3,44,-0.2,2,2,11,,0.0,0.0,2.0,7.0,0.0,Unknown
